,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
585,1538582279.657904,CNwnlg37EPRG0mXU6b,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
586,1538582315.657885,C4sPMl4e97AyCqLR3h,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
587,1538582325.658181,CgFNaG3uwiQq71rzHc,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
588,1538582348.658072,Cpikfv4Wp8R7Dyqnjk,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
589,1538582390.658131,C2CCYq49DD9UKCSTL6,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,10.032033,288,288,SF,-,-,0.0,Dd,6.0,456.0,6.0,456.0,-   Benign   -
590,1538582487.658332,C1uCbS2veJlIt5IF9d,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
591,1538582494.658341,Ch3IcX31P4LDDa8M94,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
592,1538582545.658519,C44hHm17HZ3lMqs8Tb,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
593,1538582581.658495,CFZixq7GeSambADGf,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,0.070714,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
594,1538582619.658595,CRKq491p1sV0D7ffbh,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
595,1538582650.658673,Clvrov1y1MBiwKV276,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,0.002234,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
596,1538582756.658722,CYzzFLuKwTUdGqeW7,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
597,1538582758.658832,ColSKIwMbgWg0npw4,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
598,1538582810.658688,CK8GVHikHn8Knpefa,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
599,1538582849.658700,CCirM02yFZpAVij87e,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
600,1538582883.658815,C8VlX72xjSZM0wB6sb,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,0.006747,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
601,1538582918.658858,CGY1BL3AwxMuoPo3lj,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,0.002251,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
602,1538583025.658845,CD2XZVXLv1dp6BElc,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
603,1538583025.658851,C9Z7eM2mu59M0QKjw,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
604,1538583080.659004,C8xpTZ1HWhK96TiPkc,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,10.005534,288,288,SF,-,-,0.0,Dd,6.0,456.0,6.0,456.0,-   Benign   -
605,1538583118.658835,C5hVnG1n0X61ID6XC,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
606,1538583140.658779,CewzUg2p6XIh71zpw2,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
607,1538583182.658843,Cdd0RAbdP6xCLRm1c,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,0.002487,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
608,1538583289.658815,CNFLzz15dPIfl1o7ih,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
609,1538583295.658898,ClmeRa2Voyef7WLXpa,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
610,1538583340.658986,CkM4641FvptE2WZD7e,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
611,1538583384.658897,CBphkX2zT8Y766AK7f,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,0.043973,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
612,1538583409.658890,CHXrRQ3Ws4EjEDtMK,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
613,1538583445.658867,CCpZNS101AnYHGCVx3,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
614,1538583553.658781,CkNnD3oxopPdEoQQ6,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
615,1538583553.659029,C4MNKA1WsDm3DVliac,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
616,1538583600.658731,Cu9iHCU1EeSpP0Vh9,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
617,1538583643.658728,Cwji7H3jFLHwjddxy9,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,0.038965,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
618,1538583668.659045,CUZl8t29KEN2fGuVMg,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
619,1538583715.659379,CfRujn3iM7tXOlhf67,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
620,1538583809.660049,ChL0bOGgZ0my94Ktc,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
621,1538583821.660241,CQNkrngsOHZ9YVSTd,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,10.006322,288,288,SF,-,-,0.0,Dd,6.0,456.0,6.0,456.0,-   Benign   -
622,1538583858.660486,CkK2DkbYbik6altUl,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
623,1538583909.660776,CdKgdI1vjlWdmt2ze5,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,0.038480,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
624,1538583926.660870,CDxVen10ukDAnTDpTi,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,0.007747,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
625,1538583977.661151,C3Q5LfHtx2Hy2JXO9,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
626,1538584079.661684,Cg65Ys1br4PcekAw26,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
627,1538584093.661741,CEcL8MSB6m9xvJ42d,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
628,1538584124.661868,CZpJTr194Og7DETJpg,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,0.005979,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
629,1538584168.662088,C8H8773ceYefzLcEde,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
630,1538584235.662478,CFGjaTjigHJBw6Xge,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
631,1538584346.679579,CPoaViH6w6E1CYYh7,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
632,1538584362.662737,CqTO5t12BghtTFhJSd,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
633,1538584412.663036,CYasuo3vb52ywkAcF9,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
634,1538584428.662933,CXbEh03aL6iA3osNeh,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
635,1538584443.663142,CHanpn168vuc1YdmLf,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
636,1538584476.663117,CAcZ2K1ssMDFVGzM0h,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
637,1538584491.663088,CEmEHs1aeXcV68WtQ5,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
638,1538584618.663557,CKeUU03eOeWfFCIxW,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,0.055452,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
639,1538584658.663525,Cttgsq4htluw0WO8x9,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
640,1538584697.663571,CgsRcZ1aUsZOXLRj3e,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
641,1538584757.663905,CLQGFe1ZsWQMmF6pHk,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
642,1538584964.664295,C6NYKHwczPlvnDLyi,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
643,1538584976.664220,CAzK401SQlDV88BfB5,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,0.006733,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
644,1538585001.664226,C7c9SE1OZXPb96ffP1,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
645,1538585013.664404,C27mev4DDTi6esV5Ig,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,0.002232,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
646,1538585066.664455,CnW3592OYPUwwKKzK7,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
647,1538585131.664453,CAz2VV3GK3cAai3jU3,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,0.005980,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
648,1538585151.664551,CNv1utXf2BSxuNHa3,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
649,1538585182.664645,C9EStBJnY0TPVpVqe,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
650,1538585231.664484,COdkzg4kMlsOw5L69j,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
651,1538585496.665057,CrWlir4OdxEgPwL7Uc,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
652,1538585515.664974,CasLpe2llNhhDo5FF7,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
653,1538585547.665002,CCgOCo2qItDZ8qLaik,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
654,1538585657.665093,Co3VZQ2vBgADeNn8wg,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
655,1538585688.665177,C12oWg1vM653uXIJkb,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
656,1538585711.665254,CnC5Fg3R41KisKFbi,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
657,1538585760.664877,CyyboN1Ijg0wuj7usl,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,0.038720,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
658,1538586029.664225,Cj1O313hG4w6aX6oZd,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
659,1538586071.664200,Cjmv7x22nF23YAuSoe,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
660,1538586173.664090,CCgGfs401wSsqcg0Dh,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
661,1538586218.664106,CndMyl1pF9AZscvpfg,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
662,1538586253.664109,C27Oz52J1xido4YSAb,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,0.005487,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
663,1538586296.664031,C4jUbg3u3AwGpeSCD6,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,0.184137,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
664,1538586556.663769,CDfx7GgLJ40sP5zb6,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
665,1538586602.663755,CGHl243eKt7IrWXOs2,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,0.002742,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
666,1538586692.663627,C82yL31QexI6LJOF9b,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
667,1538586760.663814,CU85HL2CImZTiROSW8,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,0.006992,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
668,1538586778.663792,C09E733uUGwzCW6Fc5,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
669,1538586822.663685,CS3nYo2ML8IWfQ3jQ1,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
670,1538587097.663535,CDQVN4FzA8AjdN1V1,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
671,1538587123.663695,Cjzvs7RFEIT34leob,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
672,1538587213.663606,C3Bcmb3EvgvZARlgua,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
673,1538587297.663699,CJL5Oh3mxyd0nvYjSk,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,0.006492,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
674,1538587313.663568,CZ75km1EHSsDRqj8Df,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
675,1538587342.663533,CMiNUP1jLrXNvkaYF7,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
676,1538587621.663416,CJOZ2P3yD1mmUpJ1rb,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
677,1538587635.663429,C087mz1SvNsTMMDBVl,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,0.002494,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
678,1538587737.663512,C9epgR3cn4eWEZlAfe,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
679,1538587823.663690,CsJQ9K3FgQ25X8Sxb9,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
680,1538587845.663701,Cuh6V34nGlW9kuWCQk,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
681,1538587874.663744,C9WgX64SKOeCPIuqD2,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,0.038727,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
682,1538588143.664342,CthokD3GSvGcTVqmBk,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
683,1538588175.664144,ClGBCAsOyQRjJwaOi,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,0.002494,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
684,1538588261.664222,CfvkH718kOAp69XEQ6,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
685,1538588346.664368,CB27cR2ogmw8rarSE4,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,0.006729,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
686,1538588366.664471,C5dC6Y17NvJFqNkY27,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,0.006498,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
687,1538588404.664608,CtvXKH29EfyaMzPIr3,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,0.038712,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
688,1538588685.664609,CHa95H2FvB6gwMB448,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
689,1538588710.664622,CUYH3F3whPIxRR8PV2,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
690,1538588797.664575,CsvZU73w3YlcCsYdTl,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
691,1538588884.664540,CK7F3O3jzV08MVTdk4,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
692,1538588897.664619,Cxy23o4j71O4DFJuNd,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
693,1538588916.664807,CW6VVp2ZA7BtMtv7mh,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,0.038460,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
694,1538589211.664739,ClKgqs21fPcxYDwCOk,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
695,1538589243.664759,CzE0BZ1FFMPB28Tbi,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,0.002489,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
696,1538589278.664818,C4jggP28MYcZKh2zs4,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,10.006041,288,288,SF,-,-,0.0,Dd,6.0,456.0,6.0,456.0,-   Benign   -
697,1538589318.664771,CfmPZa3Js7EczKsoFa,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
698,1538589383.664752,CDpjEC3H5jgHP0nu2l,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,10.005534,288,288,SF,-,-,0.0,Dd,6.0,456.0,6.0,456.0,-   Benign   -
699,1538589399.664626,CFyxhA1CF9e4rnliNl,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
700,1538589424.664636,C8Onu63QaihL85znS1,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,0.005985,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
701,1538589456.664658,CjUtaa4bmGR0nFhGb5,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,0.038721,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
702,1538589755.664525,CGF9Ut3azA9kKp4MW5,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
703,1538589822.664316,Cb4UWL3ulRU8bX6OM8,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,0.007001,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
704,1538589929.663482,CHzjR94PVw72ksCbU3,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
705,1538589939.663461,CM9LnIWu9puNlOTig,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,0.005741,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
706,1538589999.663101,C8BOEF23nbqNsenRza,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
707,1538590294.661468,C4Lupt17mDPCtgfSl7,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
708,1538590350.661087,C4cuIV2Rgiu0BFGfXa,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
709,1538590449.660818,C1REjTEaw0YYOD4G2,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
710,1538590454.660952,CplArU14wceCSY4foh,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
711,1538590480.660804,CWO6Qc2kAh1OwkYsj9,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
712,1538590528.660554,CD69ln16j6eIlAOgjd,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
713,1538590809.659715,CRvEZELH2oM3GCIbj,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
714,1538590874.659783,Cz0GPk2dKcXU5NceWg,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
715,1538590971.659567,CfBv7C2kdZo7UOtcMl,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
716,1538590995.659347,C6t0ee2MrXCFZJKoK,192.168.100.113,123.0,81.2.254.32,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
717,1538590996.659526,CkSibL3UoSKDRUc9xb,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
718,1538591045.659270,Cq44fKggtkQg87slc,192.168.100.113,123.0,213.199.225.40,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
719,1538591322.658727,C7ibTM33GctXSWlTwh,192.168.100.113,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
720,1538591409.658776,CAcfbv2F5P3xF15UI,192.168.100.113,123.0,37.157.194.44,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
721,1538591503.658580,CX7bht4x5Gf1oRf9hi,192.168.100.113,123.0,89.221.212.46,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
