,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
425,1547127990.653101,CzbB743KQjAmt9xer6,192.168.1.197,58186.0,192.168.1.1,53.0,udp,dns,0.000499,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
426,1547127991.686011,Cohjlj1GLFsWswQoK9,192.168.1.197,57900.0,192.168.1.1,53.0,udp,dns,0.000500,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
427,1547127999.948041,CnKS3zEnyzdulmWo1,192.168.1.197,51046.0,185.244.25.183,4975.0,tcp,-,3.135964,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
428,1547127999.936808,Cl3XsZ1mQIpTUJQER9,192.168.1.197,53010.0,192.168.1.1,53.0,udp,dns,0.010739,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
429,1547128007.163924,CY7fyn4eFOJTHmzs29,192.168.1.197,51046.0,185.244.25.183,4975.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
430,1547128013.069046,Cg6M1Q21F8iNcUFlg5,192.168.1.197,51054.0,185.244.25.183,4975.0,tcp,-,1.019668,52,124,RSTR,-,-,0.0,ShAdfDr,5.0,320.0,4.0,328.0,-   Benign   -
431,1547128009.949582,C4uFlV1wRUIyk96UYd,192.168.1.197,46368.0,192.168.1.1,53.0,udp,dns,0.000495,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
432,1547127719.244187,CGKn0Z18DZwCd0n2qb,192.168.1.197,50888.0,185.244.25.183,4975.0,tcp,-,1.099861,67,233,S3,-,-,0.0,ShAdDaf,7.0,439.0,7.0,605.0,-   Benign   -
433,1547128010.982989,Cn0ud14cgM9Fk60ue2,192.168.1.197,49625.0,192.168.1.1,53.0,udp,dns,0.000498,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
434,1547128012.016899,CsbxpX26QnUCqHK8Mj,192.168.1.197,43483.0,192.168.1.1,53.0,udp,dns,0.000498,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
435,1547127720.296074,CgpbjQ1cApQ0m5EDq7,192.168.1.197,50890.0,185.244.25.183,4975.0,tcp,-,2.078063,67,233,S3,-,-,0.0,ShAdDaf,8.0,499.0,6.0,553.0,-   Benign   -
436,1547128013.068046,CNALLC2i2Fz9uPutqe,192.168.1.197,41311.0,192.168.1.1,53.0,udp,dns,0.000500,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
437,1547127722.330163,CmoYEZ2BKeRU2mLhF9,192.168.1.197,50892.0,185.244.25.183,4975.0,tcp,-,1.093874,67,233,S3,-,-,0.0,ShAdDaf,7.0,439.0,6.0,553.0,-   Benign   -
438,1547128014.069724,CiAFis1IShniz9qd6h,192.168.1.197,52833.0,192.168.1.1,53.0,udp,dns,0.005747,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
439,1547128020.286922,CAlMhD2d9JXoJIWjL8,192.168.1.197,51062.0,185.244.25.183,4975.0,tcp,-,1.015676,52,124,RSTR,-,-,0.0,ShAdfDr,5.0,320.0,4.0,328.0,-   Benign   -
440,1547128018.213859,Cu1HLx1hdWioaXhLHb,192.168.1.197,57610.0,192.168.1.1,53.0,udp,dns,0.000498,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
441,1547128021.288851,CpFftNRNPP7mwiwm3,192.168.1.197,51064.0,185.244.25.183,4975.0,tcp,-,2.015850,52,124,RSTR,-,-,0.0,ShAdfDr,6.0,380.0,4.0,328.0,-   Benign   -
442,1547128019.251765,CmQPqz4XASQPArLHVd,192.168.1.197,54836.0,192.168.1.1,53.0,udp,dns,0.000749,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
443,1547128023.290706,CEFoh81WaEqgzympfa,192.168.1.197,51066.0,185.244.25.183,4975.0,tcp,-,1.015920,52,124,RSTR,-,-,0.0,ShAdfDr,5.0,320.0,4.0,328.0,-   Benign   -
444,1547128020.286175,CHmNon4Qii47UPuJ7a,192.168.1.197,47138.0,192.168.1.1,53.0,udp,dns,0.000498,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
445,1547128021.287853,CVHZ7V2TUL75z5fi51,192.168.1.197,37744.0,192.168.1.1,53.0,udp,dns,0.000498,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
446,1547128023.289709,CxrMlq4bSzBHOCdIT5,192.168.1.197,43658.0,192.168.1.1,53.0,udp,dns,0.000499,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
447,1547127733.381596,C3hcIqKcLq9IMnFr2,192.168.1.197,50896.0,185.244.25.183,4975.0,tcp,-,1.082633,67,233,S3,-,-,0.0,ShAdDaf,7.0,439.0,6.0,553.0,-   Benign   -
448,1547128028.479992,ColDFB3oaJa2hP30xa,192.168.1.197,51074.0,185.244.25.183,4975.0,tcp,-,3.083994,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
449,1547128024.291637,CIKwPO1ZvE0qyTS7M2,192.168.1.197,60899.0,192.168.1.1,53.0,udp,dns,0.000498,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
450,1547128026.325225,CcmU1u17d5WBd4pA3l,192.168.1.197,38721.0,192.168.1.1,53.0,udp,dns,0.000499,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
451,1547128027.358634,CUThBV2EU7RuChHnHf,192.168.1.197,48468.0,192.168.1.1,53.0,udp,dns,0.000749,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
452,1547128028.478253,CgaIhC28kEPquuIKBh,192.168.1.197,57455.0,192.168.1.1,53.0,udp,dns,0.001490,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
453,1547127734.416504,CsAJsa3RhDCj1yDZ67,192.168.1.197,50898.0,185.244.25.183,4975.0,tcp,-,4.087664,67,233,S3,-,-,0.0,ShAdDaf,9.0,559.0,6.0,553.0,-   Benign   -
454,1547128035.643901,CfBvye3EhRdKTAGCd4,192.168.1.197,51074.0,185.244.25.183,4975.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
455,1547128038.499019,CvlrCnnLiUmMMHv7h,192.168.1.197,51076.0,185.244.25.183,4975.0,tcp,-,3.144954,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
456,1547128038.481781,CD2Dxd2dLYijLdrcW6,192.168.1.197,56743.0,192.168.1.1,53.0,udp,dns,0.016745,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
457,1547128045.723894,CoSD7B1yg6mmFqIDd6,192.168.1.197,51076.0,185.244.25.183,4975.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
458,1547127992.007080,CUpdXD1B9VdmqZW7tf,192.168.1.197,123.0,147.231.100.5,123.0,udp,-,0.001747,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
459,1547128048.500566,CKLxTZ1dNrbflWw3le,192.168.1.197,53597.0,192.168.1.1,53.0,udp,dns,0.001496,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
460,1547128050.535396,CFXfNw3PCwhaHuF0x,192.168.1.197,46683.0,192.168.1.1,53.0,udp,dns,0.000499,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
461,1547127758.482500,CEfpM02iiOqPCciqN2,192.168.1.197,50904.0,185.244.25.183,4975.0,tcp,-,2.081563,67,233,S3,-,-,0.0,ShAdDaf,8.0,499.0,6.0,553.0,-   Benign   -
462,1547128051.585796,CW4xNb1baYzqnCIM12,192.168.1.197,43870.0,192.168.1.1,53.0,udp,dns,0.008994,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
463,1547127760.517088,C7eqpR2x84bpxlTyia,192.168.1.197,50906.0,185.244.25.183,4975.0,tcp,-,1.076885,67,233,S3,-,-,0.0,ShAdDaf,7.0,439.0,6.0,553.0,-   Benign   -
464,1547128002.007122,CTdkZy3mSwrSQ9JSci,192.168.1.197,123.0,82.113.53.40,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
465,1547128055.734924,Cvp37s2jf5rLWrl4Y1,192.168.1.197,47199.0,192.168.1.1,53.0,udp,dns,0.001000,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
466,1547128058.847896,ClJAE030PEareksFQk,192.168.1.197,51088.0,185.244.25.183,4975.0,tcp,-,2.015350,52,124,RSTR,-,-,0.0,ShAdfDr,6.0,380.0,4.0,328.0,-   Benign   -
467,1547128060.849752,C0CKDb3l062AO3qfs2,192.168.1.197,51090.0,185.244.25.183,4975.0,tcp,-,1.015422,52,124,RSTR,-,-,0.0,ShAdfDr,5.0,320.0,4.0,328.0,-   Benign   -
468,1547128057.812990,ClESH414J8M7khsdml,192.168.1.197,37550.0,192.168.1.1,53.0,udp,dns,0.000497,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
469,1547128058.847148,CHdxi03DimEmrm2I0f,192.168.1.197,59670.0,192.168.1.1,53.0,udp,dns,0.000499,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
470,1547128064.944164,C23FnzXO0YUKvZa0d,192.168.1.197,51096.0,185.244.25.183,4975.0,tcp,-,3.099735,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
471,1547128060.849006,CcPJCd3UD6tnegfFDc,192.168.1.197,54929.0,192.168.1.1,53.0,udp,dns,0.000497,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
472,1547128061.850683,C4T32i2R46fg6vu7wa,192.168.1.197,47613.0,192.168.1.1,53.0,udp,dns,0.000498,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
473,1547127771.554030,CqkFFJ2FXXK2ifaHol,192.168.1.197,50910.0,185.244.25.183,4975.0,tcp,-,1.071645,67,233,S3,-,-,0.0,ShAdDaf,7.0,451.0,7.0,605.0,-   Benign   -
474,1547128062.886097,Cvzc7i4LTcsac7jPQ8,192.168.1.197,57953.0,192.168.1.1,53.0,udp,dns,0.003242,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
475,1547127772.587689,CSr85i2FwJTM8DvRNc,192.168.1.197,50912.0,185.244.25.183,4975.0,tcp,-,2.256467,67,233,S3,-,-,0.0,ShAdDaf,8.0,499.0,7.0,605.0,-   Benign   -
476,1547128064.941667,Cao3Bl2lfH8Z5enhL6,192.168.1.197,43160.0,192.168.1.1,53.0,udp,dns,0.002003,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
477,1547128072.123819,CWcqMl1rtgDFuuGd1d,192.168.1.197,51096.0,185.244.25.183,4975.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
478,1547128074.947700,CzBs0w3OQqDFR5hgqg,192.168.1.197,51098.0,185.244.25.183,4975.0,tcp,-,3.096238,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
479,1547128074.945710,CS34kH3rzGlgeZm5Y8,192.168.1.197,38908.0,192.168.1.1,53.0,udp,dns,0.001491,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
480,1547128082.123853,CL30wU4eCUMQMHzc,192.168.1.197,51098.0,185.244.25.183,4975.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
481,1547127792.044073,CLs0eT1pW4FldPdRhe,192.168.1.197,50916.0,185.244.25.183,4975.0,tcp,-,0.837269,67,233,S3,-,-,0.0,ShAdDaf,7.0,451.0,7.0,605.0,-   Benign   -
482,1547127794.877702,CcdKaU3qwSOk2m5Kff,192.168.1.197,50920.0,185.244.25.183,4975.0,tcp,-,1.096375,67,233,S3,-,-,0.0,ShAdDaf,7.0,439.0,6.0,553.0,-   Benign   -
483,1547127792.843614,CtevHle7Fa7LtP8nc,192.168.1.197,50918.0,185.244.25.183,4975.0,tcp,-,2.080313,67,233,S3,-,-,0.0,ShAdDaf,8.0,499.0,6.0,553.0,-   Benign   -
484,1547128084.949248,C5iquV13nuRJIcZgRi,192.168.1.197,40280.0,192.168.1.1,53.0,udp,dns,0.004987,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
485,1547128091.027765,CElV1K2SgDALgAfBN5,192.168.1.197,51104.0,185.244.25.183,4975.0,tcp,-,3.096234,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
486,1547128086.987824,CcQko84ZInZQOo9oZj,192.168.1.197,39005.0,192.168.1.1,53.0,udp,dns,0.000499,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
487,1547127798.965116,Cx2Fxc1NtDdVY8B7P3,192.168.1.197,50926.0,185.244.25.183,4975.0,tcp,-,1.064142,67,233,S3,-,-,0.0,ShAdDaf,7.0,451.0,7.0,605.0,-   Benign   -
488,1547127796.930029,C690AW3Qs3CmUVNjri,192.168.1.197,50924.0,185.244.25.183,4975.0,tcp,-,2.063821,67,233,S3,-,-,0.0,ShAdDaf,8.0,511.0,7.0,605.0,-   Benign   -
489,1547128091.025018,C75dET1C2SUryuoVxh,192.168.1.197,58495.0,192.168.1.1,53.0,udp,dns,0.002254,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
490,1547127800.000775,CfDEeb25syctVhrLte,192.168.1.197,50928.0,185.244.25.183,4975.0,tcp,-,2.083310,67,233,S3,-,-,0.0,ShAdDaf,8.0,499.0,6.0,553.0,-   Benign   -
491,1547128098.203918,CIjxl33B3t6WMp6vFf,192.168.1.197,51104.0,185.244.25.183,4975.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
492,1547127803.041537,C43Rpq23bBgnwOC7sl,192.168.1.197,50932.0,185.244.25.183,4975.0,tcp,-,1.102371,66,232,S3,-,-,0.0,ShAdDaf,7.0,438.0,6.0,552.0,-   Benign   -
493,1547128101.031307,Cp68TN2EBnfJoPQEud,192.168.1.197,51106.0,185.244.25.183,4975.0,tcp,-,3.092485,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
494,1547127804.096434,C7N0vB2nuHNNE9luU4,192.168.1.197,50934.0,185.244.25.183,4975.0,tcp,-,2.116301,67,233,S3,-,-,0.0,ShAdDaft,9.0,563.0,7.0,605.0,-   Benign   -
495,1547127806.214224,CoUL7xYjRR7ritMDe,192.168.1.197,50936.0,185.244.25.183,4975.0,tcp,-,1.079895,67,233,S3,-,-,0.0,ShAdDaf,7.0,439.0,6.0,553.0,-   Benign   -
496,1547128101.029304,Ca7Uuf4KJGZzMVefjg,192.168.1.197,42030.0,192.168.1.1,53.0,udp,dns,0.001505,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
497,1547127810.251167,CFsv4721eASGoMsEE3,192.168.1.197,50942.0,185.244.25.183,4975.0,tcp,-,1.246545,67,233,S3,-,-,0.0,ShADdaf,8.0,503.0,7.0,605.0,-   Benign   -
498,1547128108.203711,CCB4xvyeDHdDpTz35,192.168.1.197,51106.0,185.244.25.183,4975.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
499,1547128111.035838,ChszjU1IB3fDvRBIPl,192.168.1.197,51108.0,185.244.25.183,4975.0,tcp,-,3.087991,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
500,1547128059.007059,CSmFGN1BhnyBhRbGla,192.168.1.197,123.0,147.231.100.5,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
501,1547128111.032848,CTZqf417AVN0eeB8c2,192.168.1.197,49902.0,192.168.1.1,53.0,udp,dns,0.002497,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
502,1547128118.203750,CLIode3xN9nhaJqUm4,192.168.1.197,51108.0,185.244.25.183,4975.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
503,1547128121.037388,CZ1aVIvZuqBObxVdg,192.168.1.197,35310.0,192.168.1.1,53.0,udp,dns,0.000489,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
504,1547128122.074041,CV1RYy1t5agerP2Clf,192.168.1.197,34690.0,192.168.1.1,53.0,udp,dns,0.000742,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
505,1547127831.468045,CCzVOQjh58Mp5X7u1,192.168.1.197,50948.0,185.244.25.183,4975.0,tcp,-,2.103554,67,233,S3,-,-,0.0,ShAdDaft,9.0,563.0,7.0,605.0,-   Benign   -
506,1547127833.572842,CRmckxOX4S9wpCM88,192.168.1.197,50950.0,185.244.25.183,4975.0,tcp,-,1.081133,67,233,S3,-,-,0.0,ShAdDaf,7.0,439.0,6.0,553.0,-   Benign   -
507,1547128130.234623,CfjXoM3QYkqYirrtXb,192.168.1.197,51120.0,185.244.25.183,4975.0,tcp,-,1.015176,52,124,RSTR,-,-,0.0,ShAdfDr,5.0,320.0,4.0,328.0,-   Benign   -
508,1547128126.115227,CDEFLs38inl11WpAe,192.168.1.197,55132.0,192.168.1.1,53.0,udp,dns,0.000748,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
509,1547127834.606501,CrN3QZ2fADMY1XJ46i,192.168.1.197,50952.0,185.244.25.183,4975.0,tcp,-,2.062573,67,233,S3,-,-,0.0,ShAdDaf,8.0,511.0,7.0,605.0,-   Benign   -
510,1547128131.236551,CJjQ2T2zbVNcE8cK8h,192.168.1.197,51122.0,185.244.25.183,4975.0,tcp,-,1.015171,52,124,RSTR,-,-,0.0,ShAdfDr,5.0,320.0,4.0,328.0,-   Benign   -
511,1547128128.148318,CoaeKX3Im5CIzVnl11,192.168.1.197,44794.0,192.168.1.1,53.0,udp,dns,0.000498,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
512,1547128132.238229,CR2iSS2IVkIf5ujAk6,192.168.1.197,51124.0,185.244.25.183,4975.0,tcp,-,1.015171,52,124,RSTR,-,-,0.0,ShAdfDr,5.0,320.0,4.0,328.0,-   Benign   -
513,1547128129.183724,CozT1O1lK7EhcZXIK8,192.168.1.197,57456.0,192.168.1.1,53.0,udp,dns,0.000749,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
514,1547127838.645693,CVOTKX2AkfwLK711Ae,192.168.1.197,50958.0,185.244.25.183,4975.0,tcp,-,2.063322,67,233,S3,-,-,0.0,ShAdDaf,8.0,511.0,7.0,605.0,-   Benign   -
515,1547128130.233875,CZz7z13puh9loLYYh,192.168.1.197,45164.0,192.168.1.1,53.0,udp,dns,0.000499,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
516,1547128131.235552,Cx8yeU1MfTB6UYJ8Ii,192.168.1.197,60697.0,192.168.1.1,53.0,udp,dns,0.000500,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
517,1547127840.679783,Cv5C5r2Jg2iVJwJpq1,192.168.1.197,50960.0,185.244.25.183,4975.0,tcp,-,2.061322,67,233,S3,-,-,0.0,ShAdDaf,8.0,511.0,7.0,605.0,-   Benign   -
518,1547128132.237231,CdutQM2w8KLXlh9Pm8,192.168.1.197,38622.0,192.168.1.1,53.0,udp,dns,0.000499,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
519,1547128133.239159,Cj1WvS2a6Ju66sIkuh,192.168.1.197,55612.0,192.168.1.1,53.0,udp,dns,0.002997,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
520,1547128138.340244,CIGRTh3zTYTH3KyFx9,192.168.1.197,51130.0,185.244.25.183,4975.0,tcp,-,3.143462,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
521,1547127842.712870,CcnR3122LJz1TMskn4,192.168.1.197,50962.0,185.244.25.183,4975.0,tcp,-,2.064070,67,233,S3,-,-,0.0,ShAdDaf,8.0,511.0,7.0,605.0,-   Benign   -
522,1547127844.747457,CUEhMV3nl2ePg0olNg,192.168.1.197,50964.0,185.244.25.183,4975.0,tcp,-,1.077885,67,233,S3,-,-,0.0,ShAdDaf,7.0,451.0,7.0,605.0,-   Benign   -
523,1547128137.275854,Cg2BeC3G4od1nbDBZg,192.168.1.197,45286.0,192.168.1.1,53.0,udp,dns,0.000498,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
524,1547128138.336503,CRpYGQ3nFbCHQ3oT6g,192.168.1.197,35840.0,192.168.1.1,53.0,udp,dns,0.003491,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
525,1547128145.563868,CRJY3y3KtAGScWpf5l,192.168.1.197,51130.0,185.244.25.183,4975.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
526,1547128148.343030,CkcGNR3H55MZAouUFb,192.168.1.197,51132.0,185.244.25.183,4975.0,tcp,-,3.140713,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
527,1547128148.341789,Cx7LQr13IyJ3EsPC56,192.168.1.197,55409.0,192.168.1.1,53.0,udp,dns,0.000748,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
528,1547128155.563660,CUyljx136GP3yZbKc5,192.168.1.197,51132.0,185.244.25.183,4975.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
529,1547127865.802928,CMf20a31V5gHWgcfZi,192.168.1.197,50970.0,185.244.25.183,4975.0,tcp,-,1.101120,67,233,S3,-,-,0.0,ShAdDaf,7.0,439.0,6.0,553.0,-   Benign   -
530,1547128161.464037,C5nQW03uHm6uML3KK5,192.168.1.197,51140.0,185.244.25.183,4975.0,tcp,-,3.139712,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
531,1547128158.344579,CXS0CL1RIiiVpejrTl,192.168.1.197,42124.0,192.168.1.1,53.0,udp,dns,0.000491,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
532,1547128159.378479,CCPrBG4pCjZnAyUX1a,192.168.1.197,55682.0,192.168.1.1,53.0,udp,dns,0.000500,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
533,1547127866.860574,C0UuIs3uAntkmz31qi,192.168.1.197,50972.0,185.244.25.183,4975.0,tcp,-,4.073423,67,233,S3,-,-,0.0,ShAdDaf,9.0,559.0,6.0,553.0,-   Benign   -
534,1547128160.429381,CDmvOS1Zn2zhbND8kg,192.168.1.197,48953.0,192.168.1.1,53.0,udp,dns,0.000497,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
535,1547128161.463289,CjRpPh4X1Is3eyItah,192.168.1.197,58905.0,192.168.1.1,53.0,udp,dns,0.000499,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
536,1547127870.893768,CKzgHN29AYaDQ38XY9,192.168.1.197,50974.0,185.244.25.183,4975.0,tcp,-,1.080134,67,233,S3,-,-,0.0,ShAdDaf,7.0,439.0,6.0,553.0,-   Benign   -
537,1547128168.683674,CERH9D4OGLyqjgJ6X3,192.168.1.197,51140.0,185.244.25.183,4975.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
538,1547128174.657009,CjX0fK3ZR4MEKpZIv4,192.168.1.197,51146.0,185.244.25.183,4975.0,tcp,-,3.146703,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
539,1547128171.465828,CkaonM3oMFy9OotJ83,192.168.1.197,51285.0,192.168.1.1,53.0,udp,dns,0.000498,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
540,1547128173.572124,CCrBa13oNbZdOXLz0e,192.168.1.197,33494.0,192.168.1.1,53.0,udp,dns,0.000749,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
541,1547128124.006938,CVIDRP1hVSyYqesZRa,192.168.1.197,123.0,147.231.100.5,123.0,udp,-,0.001992,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
542,1547128174.640521,CAdsTH1uZScIvL2Gql,192.168.1.197,48750.0,192.168.1.1,53.0,udp,dns,0.016240,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
543,1547128181.883876,Cn4oZFvft8AuFfck4,192.168.1.197,51146.0,185.244.25.183,4975.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
544,1547128184.661302,CoUH782azpJGDrtF2g,192.168.1.197,51148.0,185.244.25.183,4975.0,tcp,-,3.142443,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
545,1547128184.658794,CKaoaE3iSTRJe0rgIf,192.168.1.197,39948.0,192.168.1.1,53.0,udp,dns,0.002010,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
546,1547128191.883667,C2hmYr1IbEDFOVUpIf,192.168.1.197,51148.0,185.244.25.183,4975.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
547,1547128194.664079,CDVdyT3JhuqH4Q9WP9,192.168.1.197,51150.0,185.244.25.183,4975.0,tcp,-,3.139714,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
548,1547127901.163980,C4g2bK3uxJjoxgJhDk,192.168.1.197,50984.0,185.244.25.183,4975.0,tcp,-,1.049402,67,233,S3,-,-,0.0,ShAdDaft,8.0,503.0,7.0,605.0,-   Benign   -
549,1547128194.662841,CfyvPY34WUcRg4cdie,192.168.1.197,59505.0,192.168.1.1,53.0,udp,dns,0.000737,29,45,SF,-,-,0.0,Dd,1.0,57.0,1.0,73.0,-   Benign   -
550,1547127902.214874,CFNnDt4sYrcFpuW2v,192.168.1.197,50986.0,185.244.25.183,4975.0,tcp,-,4.158132,67,233,S3,-,-,0.0,ShAdDaft,10.0,623.0,7.0,605.0,-   Benign   -
551,1547127906.374498,CM633E2ksKLf69Q3Wd,192.168.1.197,50988.0,185.244.25.183,4975.0,tcp,-,1.062392,67,233,S3,-,-,0.0,ShAdDaf,7.0,451.0,7.0,605.0,-   Benign   -
552,1547127907.407407,Co2KDD4JKQjbXUjg0d,192.168.1.197,50990.0,185.244.25.183,4975.0,tcp,-,1.048408,67,233,S3,-,-,0.0,ShAdDaft,8.0,503.0,6.0,553.0,-   Benign   -
